Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
26-Feb-88,Fri,arrest,Solidarity,government,police,police break up a Solidarity meeting,Poland,Poznan,repression,,,5,3,0,0,N,3,0,0,20000000,1816000,Reuters,26/02/1988,
27-Feb-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
28-Feb-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
29-Feb-88,Mon,strike,Solidarity,government,,workers switch off machines; want higher pay; granted,Poland,Wroclaw,inflation,,,1500,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/02/1988,
01-Mar-88,Tue,preclude,Solidarity,government,,state refuses Walesa a passport to go to Australia,Poland,Warsaw,repression,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,01/03/1988,
02-Mar-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
03-Mar-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
04-Mar-88,Fri,strike,Solidarity,government,,bus mechanics strike for higher pay; granted,Poland,Wroclaw,inflation,,,40,0,0,0,N,0,0,0,20000000,1816000,Reuters,04/03/1988,
04-Mar-88,Fri,petition,Solidarity,government,,bus workers petition for higher pay,Poland,Wroclaw,inflation,,,50,0,0,0,N,0,0,0,20000000,1816000,Reuters,04/03/1988,
05-Mar-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
06-Mar-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
07-Mar-88,Mon,petition,academics,government,USSR,professors ask USSR to explain Kaytn massacre,Poland,Poland,justice,,,59,0,0,0,N,0,0,0,20000000,1816000,Reuters,07/03/1988,
07-Mar-88,Mon,march,students,government,police,riot police stop students commemorating 1968 protest,Poland,Lublin,freedom,07/03/1968,,500,3,0,0,N,301,0,0,20000000,1816000,Reuters,07/03/1988,
08-Mar-88,Tue,demonstration,students,government,police,riot police stop students commemorating 1968 protest,Poland,Cracow,freedom,08/03/1968,,301,100,31,0,Y,301,0,0,20000000,1816000,Reuters,08/03/1988,
08-Mar-88,Tue,rally,students,government,police,students mark anniversary of 1968 protest,Poland,Warsaw,freedom,08/03/1968,10:00-11:00,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,08/03/1988,
08-Mar-88,Tue,demonstration,students,government,police,riot police stop students commemorating 1968 protest,Poland,Warsaw,freedom,08/03/1968,13:30-16:00,400,100,31,0,N,301,0,0,20000000,1816000,Reuters,08/03/1988,
08-Mar-88,Tue,symbolic,Solidarity,government,police,street theatre group hands sanitary pads to women on Intl. Women's Day,Poland,Wroclaw,freedom,,,8,8,0,0,N,8,0,0,20000000,1816000,Fin Times,09/03/1988,
09-Mar-88,Wed,trial,Solidarity,government,court,street theatre group fined,Poland,Wroclaw,repression,08/03/1988,,0,8,0,0,N,0,0,0,20000000,1816000,Fin Times,09/03/1988,
09-Mar-88,Wed,symbolic,students,government,police,students ask to free political prisoners; paint trams,Poland,Wroclaw,freedom,,,2,2,0,0,N,3,0,0,20000000,1816000,Reuters,09/03/1988,
10-Mar-88,Thu,demonstration,students,government,police,students mark anniversary of 1968 protest,Poland,Gliwice,freedom,08/03/1968,,301,8,0,0,N,8,0,0,20000000,1816000,Reuters,10/03/1988,
10-Mar-88,Thu,preclude,Solidarity,government,court,Supreme Court refuses registration of local Solidarity union,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,10/03/1988,
10-Mar-88,Thu,strike,Solidarity,government,,women textile workers strike for higher pay,Poland,Beleslawiec,inflation,,8:00-11:00,1080,0,0,0,N,0,0,0,20000000,1816000,BBC,16/03/1988,
11-Mar-88,Fri,arrest,Solidarity,government,police,police arrest 1 to preclude a meeting; but there was no meeeting,Poland,Lodz,repression,,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,11/03/1988,
12-Mar-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
13-Mar-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
14-Mar-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
15-Mar-88,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
16-Mar-88,Wed,arrest,PPS,government,police,police arrest former members of PPS,Poland,Poznan,repression,,,0,6,0,0,N,8,0,0,20000000,1816000,Reuters,17/03/1988,
17-Mar-88,Thu,petition,academics,government,Sejm,professors protest to Sejm about police brutality,Poland,Poland,justice,08/03/1988,,12,0,0,0,N,0,0,0,20000000,1816000,Reuters,17/03/1988,
18-Mar-88,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
19-Mar-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
20-Mar-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
21-Mar-88,Mon,petition,Solidarity,government,USSR,3 Poles join 397 East bloc dissidents; ask for right to refuse military service,Poland,USSR,military service,,,3,0,0,0,N,0,0,0,20000000,1816000,Reuters,21/03/1988,
21-Mar-88,Mon,arrest,Solidarity,government,police,arrest for waving Solidarity flag; Walesa & Wiesel there,Poland,Auschwitz,repression,,,3,3,0,0,N,31,0,0,20000000,1816000,Reuters,21/03/1988,
21-Mar-88,Mon,demonstration,Solidarity,government,police,street theatre people ask for release of political prisoners,Poland,Wroclaw,freedom,,,600,300,0,0,N,31,0,0,20000000,1816000,Reuters,21/03/1988,
21-Mar-88,Mon,demonstration,Solidarity,government,police,protesters throw photo of Gorbachev into river,Poland,Cracow,freedom,,,301,15,3,0,N,31,0,0,20000000,1816000,Reuters,21/03/1988,
21-Mar-88,Mon,petition,artists,government,,art leaders ask for release of leader of street theatre,Poland,Poland,freedom,08/03/1988,,40,0,0,0,N,0,0,0,20000000,1816000,Reuters,21/03/1988,
21-Mar-88,Mon,demonstration,Solidarity,government,police,demonstration near Gdansk attacked by police,Poland,Sopot,freedom,,,301,11,1,0,N,8,0,0,20000000,1816000,Reuters,23/03/1988,
22-Mar-88,Tue,arrest,Solidarity,government,police,arrest Solidarity leaders for signing petition,Poland,Warsaw,repression,17/03/1988,,0,2,0,0,N,3,0,0,20000000,1816000,Reuters,22/03/1988,
22-Mar-88,Tue,arrest,Solidarity,government,police,arrest Solidarity leader for signing petition,Poland,Wroclaw,repression,17/03/1988,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,22/03/1988,
23-Mar-88,Wed,preclude,students,government,court,court refuses to certify the student union,Poland,Warsaw,repression,08/03/1988,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,23/03/1988,
23-Mar-88,Wed,trial,Solidarity,government,court,court fines those arrested in Sopot,Poland,Gdansk,repression,21/03/1988,,0,11,0,0,N,0,0,0,20000000,1816000,Reuters,23/03/1988,
24-Mar-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
25-Mar-88,Fri,mobilization,Solidarity,government,,meeting at Warsaw University to register Solidarity union,Poland,Warsaw,recognition,,,400,0,0,0,N,8,0,0,20000000,1816000,Reuters,25/03/1988,
26-Mar-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
27-Mar-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
28-Mar-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
29-Mar-88,Tue,accede,Solidarity,government,court,leader of street theatre is acquitted and released,Poland,Wroclaw,accede,08/03/1988,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/03/1988,
30-Mar-88,Wed,petition,Solidarity,government,,"health workers petition for higher pay, more equipment",Poland,Poland,inflation,,,20000,0,0,0,N,0,0,0,20000000,1816000,Fin Times,31/03/1988,
31-Mar-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
01-Apr-88,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
02-Apr-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
03-Apr-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
04-Apr-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
05-Apr-88,Tue,mobilization,Solidarity,government,,dissidents call for unofficial ceremony on anniversary of Warsaw rising,Poland,Warsaw,freedom,17/04/1943,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,05/04/1988,
06-Apr-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
07-Apr-88,Thu,preclude,Solidarity,government,court,court refuses to certify a health Solidarity union,Poland,Cracow,recognition,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,07/04/1988,
07-Apr-88,Thu,demonstration,Solidarity,government,,"health workers protest for higher pay, more equipment",Poland,Warsaw,inflation,,10:00-10:15,300,0,0,0,N,8,0,0,20000000,1816000,Reuters,07/04/1988,
08-Apr-88,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
09-Apr-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
10-Apr-88,Sun,mobilization,Solidarity,government,,Solidarity leaders call for Mayday protest,Poland,Poland,inflation,01/05/1988,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,10/04/1988,
11-Apr-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
12-Apr-88,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
13-Apr-88,Wed,mobilization,Solidarity,government,,Radio Solidarity breaks into TV to urge protest,Poland,Poland,freedom,,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,15/04/1988,
14-Apr-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
15-Apr-88,Fri,arrest,Solidarity,government,police,police arrest J. Kuron for planning a protest,Poland,Warsaw,repression,,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,15/04/1988,
16-Apr-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
17-Apr-88,Sun,demonstration,Solidarity,government,police,Solidarity marches thru former ghetto to commemorate Warsaw rising,Poland,Warsaw,freedom,17/04/1943,,10000,0,0,0,N,31,0,0,20000000,1816000,Reuters,17/04/1988,
18-Apr-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
19-Apr-88,Tue,demonstration,Arabs,government,Israel,Arab students march against Israeli repression,Poland,Warsaw,freedom,,,200,0,0,0,N,8,0,0,200,1816000,Reuters,19/04/1988,
20-Apr-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
21-Apr-88,Thu,petition,Solidarity,government,,protests arrest of Solidarity activist for 'parasite' law,Poland,Wroclaw,freedom,,,8,0,0,0,N,0,0,0,20000000,1816000,Reuters,21/04/1988,
22-Apr-88,Fri,rally,Solidarity,government,,steelworkers threaten strike unless pay raise & union recognized,Poland,Stalowa Wola,inflation,,,5000,1,0,0,N,8,0,0,20000000,1816000,Reuters,22/04/1988,
23-Apr-88,Sat,harassment,Solidarity,government,,leaders of steelworker rally are fired,Poland,Stalowa Wola,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/04/1988,
24-Apr-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
25-Apr-88,Mon,strike,OPZZ,government,,official union transport workers strike; given 63% raise,Poland,Bydgoszcz,inflation,,8:00-20:00,284,0,0,0,N,3,0,0,5000000,1816000,Reuters,25/04/1988,
26-Apr-88,Tue,strike,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,,4000,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/04/1988,
26-Apr-88,Tue,petition,Solidarity,government,USSR,Polish activists join Czech & Hungarian to ask release of political prisoner,Poland,USSR,freedom,,,4,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/04/1988,
27-Apr-88,Wed,strike,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,,12000,0,0,0,N,0,0,0,20000000,1816000,Reuters,27/04/1988,
27-Apr-88,Wed,symbolic,KPN,government,,"KPN paints ""Strike in Nowa Huta"" on walls",Poland,Cracow,inflation,,,8,0,0,0,N,0,0,0,3001,1816000,Reuters,27/04/1988,
28-Apr-88,Thu,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,00:00-23:59,15000,0,0,0,N,0,0,0,20000000,1816000,Reuters,28/04/1988,
28-Apr-88,Thu,demonstration,Solidarity,government,police,police disperse protest in favor of the strike,Poland,Nowa Huta,inflation,,,300,0,0,0,N,8,0,0,20000000,1816000,Reuters,28/04/1988,
28-Apr-88,Fri,demonstration,Solidarity,government,police,police disperse protest in favor of the strike,Poland,Wroclaw,inflation,,,300,0,0,0,N,8,0,0,20000000,1816000,Reuters,28/04/1988,
29-Apr-88,Fri,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,00:00-23:59,15000,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/04/1988,
29-Apr-88,Fri,rally,Solidarity,government,,rally precedes steel strike,Poland,Stalowa Wola,inflation,,,3000,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/04/1988,
29-Apr-88,Fri,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Stalowa Wola,inflation,,,6001,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/04/1988,
29-Apr-88,Fri,strike,Solidarity,government,,steelworkers strike for higher pay,Poland,Bochina,inflation,,,3000,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/04/1988,
29-Apr-88,Fri,arrest,Solidarity,government,police,Solidarity leaders arrested before meeting,Poland,Lublin,repression,,,0,3,0,0,N,8,0,0,20000000,1816000,Reuters,29/04/1988,
30-Apr-88,Sat,deport,Solidarity,government,police,"state tries to deport 2 activistis, but refuse to board plane",Poland,Warsaw,repression,,,0,0,0,0,N,8,0,0,20000000,1816000,Reuters,30/04/1988,
30-Apr-88,Sat,preclude,Solidarity,government,police,police arrest activists in advance of Mayday,Poland,Poland,repression,,,0,40,0,0,N,301,0,0,20000000,1816000,Reuters,30/04/1988,
30-Apr-88,Sat,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Stalowa Wola,inflation,,00:00-13:30,6001,0,0,0,N,15,0,0,20000000,1816000,Reuters,30/04/1988,
30-Apr-88,Sat,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,00:00-23:59,16000,0,0,0,N,0,0,0,20000000,1816000,Reuters,30/04/1988,
30-Apr-88,Sat,accede,Solidarity,government,,state releases 3 underground Solidarity prisoners,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,30/04/1988,
01-May-88,Sun,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,00:00-23:59,16000,0,0,0,N,0,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,rally,Church,government,police,5 police enter church in rally mass; 2 are disarmed by activists,Poland,Gdansk,freedom,,,6000,0,0,0,N,5,2,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,police halt march to striking steel mill,Poland,Nowa Huta,freedom,,,3000,50,31,0,N,31,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,police attack demonstrators with clubs and horses,Poland,Warsaw,freedom,,,3001,12,31,0,N,301,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,police use hand-held tear gas against protesters,Poland,Lodz,freedom,,,3000,20,31,0,N,31,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,demonstrators clubbed and beaten ,Poland,Poznan,freedom,,,5000,31,51,0,N,31,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,police confiscate Solidarity banners,Poland,Wroclaw,freedom,,,1000,0,0,0,N,31,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,police beat protesters and take banners,Poland,Plock,freedom,,,5000,31,51,0,N,31,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,demonstration,Solidarity,government,police,police disperse protesters,Poland,Dabrowa Ganicza,freedom,,,2000,3,0,0,N,31,0,0,20000000,1816000,Reuters,01/05/1988,
01-May-88,Sun,deployment,Solidarity,government,police,large police car columns travel to steel mill,Poland,Nowa Huta,repression,,23:30,0,0,0,0,N,3001,0,0,20000000,1816000,Reuters,01/05/1988,
02-May-88,Mon,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,00:00-23:59,16000,0,0,0,N,0,0,0,20000000,1816000,Reuters,02/05/1988,
02-May-88,Mon,occupation,Solidarity,government,,ship builders strike to support Nowa Huta workers,Poland,Gdansk,inflation,,11:00-23:59,7000,0,0,0,N,0,0,0,20000000,1816000,Reuters,02/05/1988,
02-May-88,Mon,arrest,Solidarity,government,police,police arrest Solidarity leaders around the country,Poland,Poland,repression,,,0,7,0,0,N,301,0,0,20000000,1816000,XN,02/05/1988,
02-May-88,Mon,symbolic,Solidarity,government,,supports drape shipyard fence with pictures of Pope & Solidarity,Poland,Gdansk,freedom,,,301,0,0,0,N,31,0,0,20000000,1816000,Reuters,02/05/1988,
02-May-88,Mon,strike,Solidarity,government,,electronic workers strike for higher pay; state agrees,Poland,Wroclaw,inflation,,8:00-11:00,3700,0,0,0,N,3,0,0,20000000,1816000,Reuters,02/05/1988,
02-May-88,Mon,demonstration,Solidarity,government,police,police tear banners protesting arrest on 5/1/88,Poland,Warsaw,freedom,,14:00,31,0,0,0,N,31,0,0,20000000,1816000,Fin Times,03/05/1988,
03-May-88,Tue,occupation,Solidarity,government,,steelworkers strike for higher pay,Poland,Nowa Huta,inflation,,00:00-23:59,16000,0,0,0,N,0,0,0,20000000,1816000,Reuters,03/05/1988,
03-May-88,Tue,occupation,Solidarity,government,,ship builders strike to support Nowa Huta workers,Poland,Gdansk,inflation,,11:00-23:59,7500,0,0,0,N,0,0,0,20000000,1816000,Reuters,03/05/1988,
03-May-88,Tue,deployment,Solidarity,government,police,riot police cordon off Lenin shipyard,Poland,Gdansk,repression,,,7500,0,0,0,N,301,0,0,20000000,1816000,Reuters,03/05/1988,
03-May-88,Tue,demonstration,Solidarity,government,police,post-mass demonstration in support of strikers,Poland,Warsaw,inflation,5/3/1791,,301,0,0,0,N,31,0,0,20000000,1816000,Reuters,03/05/1988,
03-May-88,Tue,demonstration,Solidarity,government,police,post-mass demonstration in support of strikers,Poland,Cracow,inflation,5/3/1791,,3001,8,0,0,N,31,0,0,20000000,1816000,Reuters,03/05/1988,
